조사차수,일반_대표자_성별코드,대표자연령대코드,일반_합계종사자수,일반_합계_남자종사자수,일반_합계_여자종사자수,일반_대표자종사자수,일반_대표자_남자종사자수,일반_대표자_여자종사자수,일반_근로계약기간_1년이상_종사자수,일반_근로계약기간_1년이상_남자종사자수,일반_근로계약기간_1년이상_여자종사자수,일반_근로계약기간_3개월이상1년미만_종사자수,일반_근로계약기간_3개월이상1년미만_남자종사자수,일반_근로계약기간_3개월이상1년미만_여자종사자수,일반_근로계약기간_3개월미만_종사자수,일반_근로계약기간_3개월미만_남자종사자수,일반_근로계약기간_3개월미만_여자종사자수,일반_무급가족종사자수,일반_무급가족_남자종사자수,일반_무급가족_여자종사자수,일반_기타근로자종사자수,일반_기타근로자_남자종사자수,일반_기타근로자_여자종사자수,일반_사업자형태코드,산업중분류코드,일반_프랜차이즈가맹점여부,일반_창업형태코드,일반_창업인수승계_연도,일반_창업인수승계_월,일반_사업장이전_경험여부,일반_사업장이전_사유코드,일반_현사업체_직전종사상지위항목코드,일반_창업횟수,창업_동기코드,창업_준비기간_창업_준비기간_년수,창업_준비기간_창업_준비기간_월수,창업_준비활동중요성_사업계획서작성코드,창업_준비활동중요성_시장조사코드,창업_준비활동중요성_동종업종종사경험코드,창업_준비활동중요성_창업교육코드,창업_준비활동_사업계획서작성여부,창업_준비활동_시장조사여부,창업_준비활동_동종업종종사경험여부,창업_준비활동_창업교육여부,창업_어려움정도_입지선정코드,창업_어려움정도_업종선택코드,창업_어려움정도_자금조달코드,창업_어려움정도_기술확보코드,창업_어려움정도_인력확보코드,창업_어려움정도_행정절차코드,창업_어려움정도_경영방법코드,창업_비용_총창업비용,창업_비용_본인부담금액,경영_영업기간_하루평균시간수,경영_영업기간_월평균일수,경영_영업기간_년간월수,경영_고객결재방법_현금비율,경영_고객결재방법_카드비율,경영_고객결재방법_간편결제비율,경영_고객결재방법_어음비율,경영_고객결재방법_기타비율,경영_고객결재방법_합계비율,경영_점유형태코드,경영_점유형태_임차형태코드,경영_점유형태_보증금액,경영_점유형태_월세금액,경영_점유형태_일정비율지급금액,경영_운영활동코드1,경영_운영활동코드2,경영_운영활동코드3,경영_운영활동코드4,경영_운영활동코드5,경영_운영활동_디지털대응1코드,경영_운영활동_디지털대응2코드,경영_운영활동_디지털대응3코드,경영_운영활동_디지털대응4코드,경영_운영활동_디지털대응5코드,경영_운영활동_디지털대응6코드,경영_단체활동여부,경영_매출금액,경영_영업비용,경영_영업비용_매출원가,경영_영업비용_급여총액,경영_영업비용_임차료,경영_영업비용_기타금액,경영_영업이익,경영_전자상거래_매출실적여부,경영_전자상거래_매출비율,경영_부채여부,경영_부채금액,경영_애로사항1코드,경영_애로사항2코드,정부지원정책_지원경험코드,정부지원정책_추진정책1코드,정부지원정책_추진정책2코드,정부지원정책_재난지원1코드,정부지원정책_재난지원2코드,사업전환_운영계획코드,사업전환_운영계획_소유권승계계획여부,사업전환_노후준비1해당여부,사업전환_노후준비2해당여부,사업전환_노후준비3해당여부,사업전환_노후준비4해당여부,사업전환_노후준비5해당여부,사업체수가중값,종사자수가중값,매출금액가중값,행정구역시도코드,기준연도,일반_대표자_성별코드명,대표자연령대코드명,일반_사업자형태코드명,산업중분류코드명,일반_프랜차이즈가맹점여부명,일반_창업형태코드명,일반_사업장이전_경험여부명,일반_사업장이전_사유코드명,일반_현사업체_직전종사상지위항목코드명,창업_동기코드명,창업_준비활동중요성_사업계획서작성코드명,창업_준비활동중요성_시장조사코드명,창업_준비활동중요성_동종업종종사경험코드명,창업_준비활동중요성_창업교육코드명,창업_준비활동_사업계획서작성여부명,창업_준비활동_시장조사여부명,창업_준비활동_동종업종종사경험여부명,창업_준비활동_창업교육여부명,창업_어려움정도_입지선정코드명,창업_어려움정도_업종선택코드명,창업_어려움정도_자금조달코드명,창업_어려움정도_기술확보코드명,창업_어려움정도_인력확보코드명,창업_어려움정도_행정절차코드명,창업_어려움정도_경영방법코드명,경영_점유형태코드명,경영_점유형태_임차형태코드명,경영_운영활동코드1명,경영_운영활동코드2명,경영_운영활동코드3명,경영_운영활동코드4명,경영_운영활동코드5명,경영_운영활동_디지털대응1코드명,경영_운영활동_디지털대응2코드명,경영_운영활동_디지털대응3코드명,경영_운영활동_디지털대응4코드명,경영_운영활동_디지털대응5코드명,경영_운영활동_디지털대응6코드명,경영_단체활동여부명,경영_전자상거래_매출실적여부명,경영_부채여부명,경영_애로사항1코드명,경영_애로사항2코드명,정부지원정책_지원경험코드명,정부지원정책_추진정책1코드명,정부지원정책_추진정책2코드명,정부지원정책_재난지원1코드명,정부지원정책_재난지원2코드명,사업전환_운영계획코드명,사업전환_운영계획_소유권승계계획여부명,사업전환_노후준비1해당여부명,사업전환_노후준비2해당여부명,사업전환_노후준비3해당여부명,사업전환_노후준비4해당여부명,사업전환_노후준비5해당여부명,행정구역시도코드명,그룹구분
6,2,40,1,,1.0,1,,1.0,,,,,,,,,,,,,,,,1,56,2,1,2020,7,2,,1,2,2.0,0.0,5.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,60.0,60.0,9,25,12,,100.0,,,,100.0,2,1.0,1000.0,150.0,,6.0,,,,,,,,,,,1,70,50,22.0,0.0,18.0,10.0,20,2,,2,,1.0,3.0,1,1.0,3.0,2.0,4.0,1,2.0,2.0,4.0,,,,1020.6825396825,819.3936170213,1159.550916191,11,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,다른 업종 사업자,자신만의 사업을 직접 경영하고 싶어서,25%,100%(매우 중요),75%,25%,미수행,수행,미수행,미수행,75%,75%,75%,50%(어려움),50%(어려움),50%(어려움),50%(어려움),임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,예,아니오,아니오,상권쇠퇴,원재료비·재료매입비·매입원가,지원받음,자금지원,세제지원,정책자금 융자 확대,착한임대인 등 임대료 상생제도 마련,계속운영,아니오,"부동산(토지, 건물 등)","저축(예금, 적금, 저축성 보험 등)",,,,서울,상권쇠퇴
6,2,40,1,,1.0,1,,1.0,,,,,,,,,,,,,,,,1,56,2,2,2012,10,2,,2,2,,,,,,,,,,,,,,,,,,,,,10,26,12,1.0,99.0,,,,100.0,2,1.0,1000.0,60.0,,6.0,,,,,,,,,,,2,59,40,28.0,0.0,8.0,4.0,19,2,,1,30.0,1.0,3.0,1,1.0,2.0,1.0,2.0,1,2.0,6.0,,,,,1020.6825396825,819.3936170213,1159.550916191,11,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,인수창업(현 사업체의 운영·소유권 인수),아니오,,같은 업종 사업자,,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,예,상권쇠퇴,원재료비·재료매입비·매입원가,지원받음,자금지원,인력지원,재난지원금 등 보조금 지원,정책자금 융자 확대,계속운영,아니오,없음,,,,,서울,상권쇠퇴
6,2,40,1,,1.0,1,,1.0,,,,,,,,,,,,,,,,1,56,2,2,2013,3,2,,3,1,,,,,,,,,,,,,,,,,,,,,9,20,12,100.0,,,,,100.0,2,2.0,,20.0,,6.0,,,,,,,,,,,1,9,6,2.0,0.0,3.0,1.0,3,2,,1,5.0,1.0,3.0,2,3.0,7.0,1.0,7.0,1,2.0,1.0,,,,,426.3571428571,357.8,402.2358417378,26,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,인수창업(현 사업체의 운영·소유권 인수),아니오,,임금근로자,,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 없는 월세,활동사항 없음,,,,,,,,,,,예,아니오,예,상권쇠퇴,원재료비·재료매입비·매입원가,신청하지 않음,세제지원,퇴로지원,재난지원금 등 보조금 지원,소상공인 재난보험 제도 신설,계속운영,아니오,연금(국민·공적·개인·퇴직연금 등),,,,,울산,상권쇠퇴
6,2,40,1,,1.0,1,,1.0,,,,,,,,,,,,,,,,1,56,2,2,2021,10,2,,3,2,,,,,,,,,,,,,,,,,,,,,6,22,12,,100.0,,,,100.0,2,1.0,2000.0,99.0,,2.0,,,,,,,,,,,2,96,89,1.0,7.0,11.0,70.0,7,2,,2,,1.0,8.0,1,5.0,3.0,1.0,5.0,3,,1.0,4.0,2.0,,,1062.5176470588,877.0708661417,1192.0744480977,31,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,인수창업(현 사업체의 운영·소유권 인수),아니오,,임금근로자,,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 있는 월세(반전세 포함),"홍보활동(전단지 및 명함 배포, 현수막 설치 등 오프라인 홍보활동)",,,,,,,,,,,아니오,아니오,아니오,상권쇠퇴,온라인 판로 개척,지원받음,판로지원,세제지원,재난지원금 등 보조금 지원,"전기, 가스, 수도 요금 등 공공요금 지원",폐업 후 임금 근로자 희망,,연금(국민·공적·개인·퇴직연금 등),"저축(예금, 적금, 저축성 보험 등)","부동산(토지, 건물 등)",,,경기,상권쇠퇴
6,2,40,2,,2.0,1,,1.0,1.0,,1.0,,,,,,,,,,,,,1,56,2,1,2016,6,2,,3,1,2.0,0.0,8.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,100.0,100.0,6,25,12,,100.0,,,,100.0,2,1.0,500.0,42.0,,6.0,,,,,,,,,,,2,159,147,60.0,25.0,4.0,58.0,12,2,,1,10.0,1.0,2.0,1,1.0,3.0,3.0,4.0,1,2.0,6.0,,,,,142.1538461538,128.0492957746,124.0665251891,39,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,임금근로자,자신만의 사업을 직접 경영하고 싶어서,25%,100%(매우 중요),100%(매우 중요),25%,미수행,수행,미수행,미수행,75%,25%,75%,50%(어려움),50%(어려움),50%(어려움),50%(어려움),임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,예,상권쇠퇴,동일 업종 경쟁심화,지원받음,자금지원,세제지원,종업원 임금 등 인건비 지원,착한임대인 등 임대료 상생제도 마련,계속운영,아니오,없음,,,,,제주,상권쇠퇴
6,2,40,2,,2.0,1,,1.0,1.0,,1.0,,,,,,,,,,,,,1,56,2,1,2019,3,2,,2,2,3.0,0.0,5.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,50.0,50.0,10,26,12,10.0,90.0,,,,100.0,2,1.0,5000.0,100.0,,6.0,,,,,,,,,,,2,150,107,65.0,24.0,12.0,6.0,43,2,,2,,1.0,5.0,1,1.0,3.0,1.0,6.0,2,,1.0,4.0,,,,415.6585365854,398.25,388.205125523,21,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,같은 업종 사업자,수입이 더 많을거 같아서,75%,50%,75%,50%,수행,미수행,수행,수행,75%,75%,50%(어려움),25%,25%,50%(어려움),75%,임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,아니오,상권쇠퇴,보증금·월세,지원받음,자금지원,세제지원,재난지원금 등 보조금 지원,"4대보험료, 국민연금 감면 등 사회보험료 완화, 지원","사업전환(업종전환, 재창업)",,연금(국민·공적·개인·퇴직연금 등),"저축(예금, 적금, 저축성 보험 등)",,,,부산,상권쇠퇴
6,2,40,2,,2.0,1,,1.0,1.0,,1.0,,,,,,,,,,,,,1,56,2,2,2021,1,2,,4,1,,,,,,,,,,,,,,,,,,,,,10,30,12,50.0,50.0,,,,100.0,2,1.0,1000.0,40.0,,6.0,,,,,,,,,,,2,29,24,6.0,12.0,5.0,1.0,5,2,,2,,1.0,,1,5.0,,1.0,,1,2.0,4.0,,,,,165.6333333333,133.4322033898,139.0152905199,26,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,인수창업(현 사업체의 운영·소유권 인수),아니오,,"일을 하지 않았음(주부, 학생 등)",,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,아니오,상권쇠퇴,,지원받음,판로지원,,재난지원금 등 보조금 지원,,계속운영,아니오,"저축(예금, 적금, 저축성 보험 등)",,,,,울산,상권쇠퇴
6,2,40,2,1.0,1.0,1,,1.0,,,,,,,,,,1.0,1.0,,,,,1,56,1,1,2020,2,2,,3,1,1.0,0.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,4.0,3.0,1.0,5.0,3.0,4.0,100.0,100.0,13,30,12,1.0,98.0,1.0,,,100.0,2,1.0,3000.0,200.0,,2.0,3.0,,,,,,,,,,2,100,70,35.0,0.0,24.0,11.0,30,2,,1,5.0,1.0,3.0,1,3.0,7.0,4.0,5.0,1,2.0,1.0,,,,,146.125,130.0434782609,215.1043710972,29,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점,신규창업(현 사업체를 처음 설립),아니오,,임금근로자,임금근로자로 취업이 어려워서,100%(매우 중요),100%(매우 중요),50%,50%,수행,수행,미수행,수행,100%(매우 어려움),75%,50%(어려움),0%(어려움 없음),100%(매우 어려움),50%(어려움),75%,임차(전대차 포함),보증금 있는 월세(반전세 포함),"홍보활동(전단지 및 명함 배포, 현수막 설치 등 오프라인 홍보활동)","직무능력개발(교육 및 훈련 참여, 컨설팅 받음, 자격증 취득 등)",,,,,,,,,,아니오,아니오,예,상권쇠퇴,원재료비·재료매입비·매입원가,지원받음,세제지원,퇴로지원,착한임대인 등 임대료 상생제도 마련,"전기, 가스, 수도 요금 등 공공요금 지원",계속운영,아니오,연금(국민·공적·개인·퇴직연금 등),,,,,세종,상권쇠퇴
6,2,40,2,1.0,1.0,1,,1.0,,,,,,,,,,1.0,1.0,,,,,1,56,2,1,2017,3,2,,4,1,1.0,0.0,6.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,40.0,40.0,20,30,12,10.0,90.0,,,,100.0,2,1.0,1000.0,50.0,,6.0,,,,,,,,,,,2,36,18,11.0,0.0,6.0,1.0,18,2,,2,,1.0,3.0,1,1.0,3.0,1.0,4.0,1,2.0,6.0,,,,,426.3571428571,357.8,402.2358417378,26,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,"일을 하지 않았음(주부, 학생 등)",임금근로자로 취업이 어려워서,75%,75%,75%,75%,미수행,수행,수행,미수행,50%(어려움),25%,50%(어려움),50%(어려움),25%,75%,75%,임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,아니오,상권쇠퇴,원재료비·재료매입비·매입원가,지원받음,자금지원,세제지원,재난지원금 등 보조금 지원,착한임대인 등 임대료 상생제도 마련,계속운영,아니오,없음,,,,,울산,상권쇠퇴
6,2,40,2,1.0,1.0,1,,1.0,,,,,,,,,,1.0,1.0,,,,,1,56,2,1,2020,3,1,5.0,2,2,2.0,0.0,1.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,70.0,70.0,10,30,12,10.0,90.0,,,,100.0,2,1.0,2500.0,80.0,,6.0,,,,,,,,,,,2,65,60,38.0,0.0,10.0,12.0,5,2,,1,30.0,1.0,6.0,1,3.0,,1.0,4.0,1,2.0,6.0,,,,,795.8378378378,597.1904761905,1065.7654736842,21,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),예,"철거, 재건축 등",같은 업종 사업자,자신만의 사업을 직접 경영하고 싶어서,0%(전혀 중요하지 않음),100%(매우 중요),75%,75%,미수행,미수행,수행,미수행,50%(어려움),0%(어려움 없음),0%(어려움 없음),0%(어려움 없음),0%(어려움 없음),25%,50%(어려움),임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,예,상권쇠퇴,부채상환,지원받음,세제지원,,재난지원금 등 보조금 지원,착한임대인 등 임대료 상생제도 마련,계속운영,아니오,없음,,,,,부산,상권쇠퇴
6,2,40,2,1.0,1.0,1,,1.0,,,,,,,,,,1.0,1.0,,,,,1,56,2,2,2017,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,10,26,12,,100.0,,,,100.0,2,1.0,1000.0,77.0,,6.0,,,,,,,,,,,1,80,48,27.0,0.0,9.0,12.0,32,2,,2,,1.0,2.0,1,1.0,,1.0,,1,2.0,1.0,4.0,,,,703.1875,530.4181818182,777.9501454092,32,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,인수창업(현 사업체의 운영·소유권 인수),아니오,,다른 업종 사업자,,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,예,아니오,아니오,상권쇠퇴,동일 업종 경쟁심화,지원받음,자금지원,,재난지원금 등 보조금 지원,,계속운영,아니오,연금(국민·공적·개인·퇴직연금 등),"저축(예금, 적금, 저축성 보험 등)",,,,강원,상권쇠퇴
6,2,40,2,1.0,1.0,1,,1.0,1.0,1.0,,,,,,,,,,,,,,1,56,1,1,2021,7,2,,3,1,3.0,0.0,6.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,80.0,80.0,10,22,12,10.0,80.0,10.0,,,100.0,2,1.0,2000.0,90.0,,1.0,2.0,,,,,,,,,,2,110,84,34.0,24.0,11.0,15.0,26,1,90.0,2,,1.0,3.0,1,1.0,5.0,2.0,4.0,1,1.0,1.0,,,,,357.9666666667,294.1196581197,337.4540607055,22,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점,신규창업(현 사업체를 처음 설립),아니오,,임금근로자,수입이 더 많을거 같아서,75%,100%(매우 중요),100%(매우 중요),75%,수행,수행,수행,수행,50%(어려움),100%(매우 어려움),100%(매우 어려움),75%,75%,50%(어려움),50%(어려움),임차(전대차 포함),보증금 있는 월세(반전세 포함),"기술혁신(신제품 및 기술 개발, 서비스 개선, 공정 개선 등)","홍보활동(전단지 및 명함 배포, 현수막 설치 등 오프라인 홍보활동)",,,,,,,,,,아니오,예,아니오,상권쇠퇴,원재료비·재료매입비·매입원가,지원받음,자금지원,판로지원,정책자금 융자 확대,착한임대인 등 임대료 상생제도 마련,계속운영,예,연금(국민·공적·개인·퇴직연금 등),,,,,대구,상권쇠퇴
6,2,40,3,,3.0,1,,1.0,2.0,,2.0,,,,,,,,,,,,,1,56,2,1,2015,12,2,,3,1,,,,,,,,,,,,,,,,,,,,,14,26,12,10.0,90.0,,,,100.0,2,1.0,2000.0,240.0,,6.0,,,,,,,,,,,2,150,122,28.0,55.0,29.0,10.0,28,2,,1,100.0,1.0,3.0,1,1.0,2.0,2.0,,1,2.0,6.0,,,,,545.9245283019,510.4972972973,507.7432821974,31,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,임금근로자,,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,예,상권쇠퇴,원재료비·재료매입비·매입원가,지원받음,자금지원,인력지원,정책자금 융자 확대,,계속운영,아니오,없음,,,,,경기,상권쇠퇴
6,2,40,3,1.0,2.0,1,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,1,56,2,1,2020,7,2,,3,1,3.0,1.0,10.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,100.0,80.0,10,24,12,30.0,70.0,,,,100.0,1,,,,,2.0,4.0,,,,2.0,,,,,,2,120,90,42.0,30.0,0.0,18.0,30,2,,1,150.0,1.0,2.0,1,1.0,3.0,2.0,3.0,1,2.0,4.0,,,,,165.6333333333,133.4322033898,139.0152905199,26,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,임금근로자,수입이 더 많을거 같아서,100%(매우 중요),100%(매우 중요),100%(매우 중요),100%(매우 중요),미수행,미수행,미수행,미수행,100%(매우 어려움),50%(어려움),100%(매우 어려움),50%(어려움),50%(어려움),50%(어려움),25%,소유,,"홍보활동(전단지 및 명함 배포, 현수막 설치 등 오프라인 홍보활동)","디지털/시스템화(SNS 운영 및 모바일 앱 주문, 무인결제·POS 설치)",,,,"매장관리(출입인증장치, 에어백신, 열화상카메라, 서빙로봇 등)",,,,,,아니오,아니오,예,상권쇠퇴,동일 업종 경쟁심화,지원받음,자금지원,세제지원,정책자금 융자 확대,종업원 임금 등 인건비 지원,계속운영,아니오,"저축(예금, 적금, 저축성 보험 등)",,,,,울산,상권쇠퇴
6,2,40,3,1.0,2.0,1,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,1,56,1,2,2019,8,2,,1,3,,,,,,,,,,,,,,,,,,,,,10,25,12,20.0,80.0,,,,100.0,2,1.0,2000.0,200.0,,2.0,,,,,,,,,,,2,186,150,84.0,36.0,24.0,6.0,36,2,,1,25.0,1.0,2.0,1,1.0,3.0,1.0,2.0,1,1.0,1.0,4.0,,,,204.7575757576,169.3538461538,177.8562098738,24,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점,인수창업(현 사업체의 운영·소유권 인수),아니오,,다른 업종 사업자,,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 있는 월세(반전세 포함),"홍보활동(전단지 및 명함 배포, 현수막 설치 등 오프라인 홍보활동)",,,,,,,,,,,아니오,아니오,예,상권쇠퇴,동일 업종 경쟁심화,지원받음,자금지원,세제지원,재난지원금 등 보조금 지원,정책자금 융자 확대,계속운영,예,연금(국민·공적·개인·퇴직연금 등),"저축(예금, 적금, 저축성 보험 등)",,,,광주,상권쇠퇴
6,2,40,3,1.0,2.0,1,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,1,56,2,1,2017,9,2,,2,2,2.0,3.0,0.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,50.0,30.0,12,30,12,,100.0,,,,100.0,2,1.0,1000.0,100.0,,1.0,,,,,,,,,,,2,120,87,20.0,50.0,12.0,5.0,33,2,,1,2.0,1.0,2.0,1,1.0,5.0,3.0,6.0,1,1.0,6.0,,,,,400.0,326.8739495798,367.0476859988,23,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,같은 업종 사업자,자신만의 사업을 직접 경영하고 싶어서,0%(전혀 중요하지 않음),100%(매우 중요),100%(매우 중요),0%(전혀 중요하지 않음),미수행,수행,수행,미수행,75%,0%(어려움 없음),100%(매우 어려움),0%(어려움 없음),100%(매우 어려움),100%(매우 어려움),100%(매우 어려움),임차(전대차 포함),보증금 있는 월세(반전세 포함),"기술혁신(신제품 및 기술 개발, 서비스 개선, 공정 개선 등)",,,,,,,,,,,아니오,아니오,예,상권쇠퇴,동일 업종 경쟁심화,지원받음,자금지원,판로지원,종업원 임금 등 인건비 지원,"4대보험료, 국민연금 감면 등 사회보험료 완화, 지원",계속운영,예,없음,,,,,인천,상권쇠퇴
6,2,40,3,2.0,1.0,1,,1.0,,,,,,,,,,2.0,2.0,,,,,1,56,2,1,2020,7,2,,2,2,2.0,0.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100.0,100.0,13,26,12,20.0,80.0,,,,100.0,2,1.0,2000.0,150.0,,6.0,,,,,,,,,,,2,100,82,28.0,0.0,18.0,36.0,18,2,,1,80.0,1.0,3.0,1,1.0,3.0,1.0,5.0,1,2.0,6.0,,,,,866.358974359,692.5714285714,1082.7018059639,37,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,같은 업종 사업자,자신만의 사업을 직접 경영하고 싶어서,75%,75%,50%,50%,수행,수행,수행,수행,50%(어려움),50%(어려움),50%(어려움),50%(어려움),50%(어려움),50%(어려움),50%(어려움),임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,예,상권쇠퇴,원재료비·재료매입비·매입원가,지원받음,자금지원,세제지원,재난지원금 등 보조금 지원,"전기, 가스, 수도 요금 등 공공요금 지원",계속운영,아니오,없음,,,,,경북,상권쇠퇴
6,2,40,4,2.0,2.0,1,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,1,56,2,1,2017,4,2,,4,1,4.0,0.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,70.0,9,29,12,5.0,95.0,,,,100.0,2,1.0,2000.0,253.0,,6.0,,,,,,,,,,,2,200,153,60.0,43.0,30.0,20.0,47,2,,1,5.0,1.0,4.0,1,1.0,3.0,6.0,,1,2.0,1.0,4.0,,,,250.34375,270.2142857143,267.0499782703,35,2022,여,40대,개인,음식점 및 주점업,프랜차이즈 가맹점 아님,신규창업(현 사업체를 처음 설립),아니오,,"일을 하지 않았음(주부, 학생 등)",기타,75%,75%,75%,75%,수행,수행,수행,수행,0%(어려움 없음),0%(어려움 없음),0%(어려움 없음),0%(어려움 없음),0%(어려움 없음),0%(어려움 없음),0%(어려움 없음),임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,예,상권쇠퇴,최저임금 영향(인건비),지원받음,자금지원,세제지원,"4대보험료, 국민연금 감면 등 사회보험료 완화, 지원",,계속운영,아니오,연금(국민·공적·개인·퇴직연금 등),"저축(예금, 적금, 저축성 보험 등)",,,,전북,상권쇠퇴
6,2,50,1,,1.0,1,,1.0,,,,,,,,,,,,,,,,1,56,1,1,2008,10,2,,3,1,,,,,,,,,,,,,,,,,,,,,11,25,12,10.0,90.0,,,,100.0,2,1.0,2000.0,150.0,,6.0,,,,,,,,,,,2,50,40,15.0,0.0,18.0,7.0,10,2,,2,,1.0,,1,1.0,3.0,1.0,4.0,1,2.0,1.0,,,,,1020.6825396825,819.3936170213,1159.550916191,11,2022,여,50대,개인,음식점 및 주점업,프랜차이즈 가맹점,신규창업(현 사업체를 처음 설립),아니오,,임금근로자,,,,,,,,,,,,,,,,,임차(전대차 포함),보증금 있는 월세(반전세 포함),활동사항 없음,,,,,,,,,,,아니오,아니오,아니오,상권쇠퇴,,지원받음,자금지원,세제지원,재난지원금 등 보조금 지원,착한임대인 등 임대료 상생제도 마련,계속운영,아니오,연금(국민·공적·개인·퇴직연금 등),,,,,서울,상권쇠퇴
